datetime,open,high,low,close,volume
2025-10-20 11:10:00+05:30,25877.15,25880.5,25866.15,25873.8,3281649
2025-10-20 11:15:00+05:30,25874.9,25878.25,25841.75,25846.2,2985774
2025-10-20 11:20:00+05:30,25847.2,25855.5,25838.3,25847.7,2912438
2025-10-20 11:25:00+05:30,25848.4,25857.8,25828.9,25854.9,3561474
2025-10-20 11:30:00+05:30,25855.4,25860.7,25834.3,25850.95,2830037
2025-10-20 11:35:00+05:30,25850.55,25855.9,25844.15,25847.95,2762428
2025-10-20 11:40:00+05:30,25849.65,25857.95,25822.35,25842.5,3799838
2025-10-20 11:45:00+05:30,25843.0,25848.05,25829.3,25844.1,2360322
2025-10-20 11:50:00+05:30,25843.75,25849.8,25835.1,25842.05,2433979
2025-10-20 11:55:00+05:30,25841.85,25847.0,25831.95,25843.35,2324142
2025-10-20 12:00:00+05:30,25844.05,25855.25,25839.45,25845.9,2798736
2025-10-20 12:05:00+05:30,25845.5,25853.45,25838.05,25849.5,3279596
2025-10-20 12:10:00+05:30,25849.7,25856.2,25849.05,25855.25,2504328
2025-10-20 12:15:00+05:30,25854.55,25860.7,25847.95,25849.15,2436778
2025-10-20 12:20:00+05:30,25848.75,25852.75,25838.45,25842.65,2305498
2025-10-20 12:25:00+05:30,25842.0,25856.0,25833.85,25849.0,3810741
2025-10-20 12:30:00+05:30,25847.85,25860.1,25840.95,25860.1,2755974
2025-10-20 12:35:00+05:30,25859.05,25864.1,25848.75,25857.65,3695904
2025-10-20 12:40:00+05:30,25857.95,25875.6,25854.3,25868.7,2581562
2025-10-20 12:45:00+05:30,25867.85,25872.85,25862.55,25868.3,3263239
2025-10-20 12:50:00+05:30,25870.65,25882.15,25868.85,25877.55,2961756
2025-10-20 12:55:00+05:30,25879.05,25889.15,25874.3,25885.35,2815311
2025-10-20 13:00:00+05:30,25885.2,25907.55,25882.55,25904.05,3667825
2025-10-20 13:05:00+05:30,25906.45,25910.25,25890.4,25895.45,3157739
2025-10-20 13:10:00+05:30,25895.4,25902.45,25888.8,25898.4,3033803
2025-10-20 13:15:00+05:30,25897.9,25901.5,25874.9,25886.4,2541812
2025-10-20 13:20:00+05:30,25885.8,25891.05,25879.65,25890.4,2196534
2025-10-20 13:25:00+05:30,25890.35,25893.85,25872.65,25888.15,2748280
2025-10-20 13:30:00+05:30,25888.55,25895.8,25881.6,25883.55,2303164
2025-10-20 13:35:00+05:30,25883.4,25887.2,25874.35,25884.8,2539505
2025-10-20 13:40:00+05:30,25884.75,25888.75,25870.05,25876.7,2071239
2025-10-20 13:45:00+05:30,25876.5,25885.0,25852.45,25854.2,6530225
2025-10-20 13:50:00+05:30,25853.55,25868.5,25837.65,25856.5,4227870
2025-10-20 13:55:00+05:30,25857.45,25865.95,25849.6,25854.4,2418509
2025-10-20 14:00:00+05:30,25854.15,25861.7,25846.4,25849.25,1979854
2025-10-20 14:05:00+05:30,25849.0,25860.3,25841.7,25845.95,2494795
2025-10-20 14:10:00+05:30,25845.55,25861.1,25843.3,25861.05,2991339
2025-10-20 14:15:00+05:30,25860.5,25884.15,25839.15,25844.05,4739407
2025-10-20 14:20:00+05:30,25844.05,25854.75,25827.2,25830.85,3159746
2025-10-20 14:25:00+05:30,25829.9,25834.45,25806.75,25817.15,3782656
2025-10-20 14:30:00+05:30,25817.1,25836.05,25805.8,25833.9,5392394
2025-10-20 14:35:00+05:30,25833.9,25835.95,25808.1,25815.55,3841845
2025-10-20 14:40:00+05:30,25815.4,25824.55,25812.45,25817.35,2771184
2025-10-20 14:45:00+05:30,25816.8,25833.35,25796.75,25830.55,4597087
2025-10-20 14:50:00+05:30,25830.55,25831.85,25811.0,25818.0,3800038
2025-10-20 14:55:00+05:30,25818.1,25837.1,25814.0,25821.65,3303796
2025-10-20 15:00:00+05:30,25822.85,25837.2,25814.2,25821.05,6467576
2025-10-20 15:05:00+05:30,25819.5,25850.1,25819.5,25850.1,7830406
2025-10-20 15:10:00+05:30,25848.55,25859.65,25838.65,25846.3,8322098
2025-10-20 15:15:00+05:30,25845.15,25860.05,25839.55,25841.5,9730077
2025-10-20 15:20:00+05:30,25841.25,25861.6,25839.55,25849.5,8645174
2025-10-20 15:25:00+05:30,25850.0,25854.1,25845.85,25850.7,7454604
2025-10-21 13:45:00+05:30,25901.2,25934.35,25887.95,25903.25,7595742
2025-10-21 13:50:00+05:30,25902.95,25910.65,25873.55,25901.15,4592962
2025-10-21 13:55:00+05:30,25901.8,25908.0,25890.15,25893.65,3814630
2025-10-21 14:00:00+05:30,25893.85,25897.8,25878.85,25895.75,3212794
2025-10-21 14:05:00+05:30,25894.85,25899.4,25888.95,25893.35,3157286
2025-10-21 14:10:00+05:30,25893.15,25900.85,25889.5,25896.9,2122286
2025-10-21 14:15:00+05:30,25897.0,25908.1,25893.55,25895.85,2479429
2025-10-21 14:20:00+05:30,25896.15,25898.05,25880.85,25886.35,2719661
2025-10-21 14:25:00+05:30,25886.5,25887.8,25872.45,25874.75,2388317
2025-10-21 14:30:00+05:30,25874.1,25874.1,25849.6,25865.95,4089637
2025-10-21 14:35:00+05:30,25863.85,25865.9,25835.95,25841.4,3351544
2025-10-21 14:40:00+05:30,25841.25,25845.15,25826.3,25833.3,1971435
2025-10-21 14:45:00+05:30,25833.3,25833.3,25833.3,25833.3,0
2025-10-23 09:15:00+05:30,26057.2,26066.9,25993.05,26003.75,23955391
2025-10-23 09:20:00+05:30,26003.2,26031.65,25991.7,26028.55,12131588
2025-10-23 09:25:00+05:30,26029.3,26056.6,26026.35,26053.1,10181405
2025-10-23 09:30:00+05:30,26055.25,26085.7,26050.5,26078.3,8900421
2025-10-23 09:35:00+05:30,26077.2,26095.7,26073.4,26080.25,10461657
2025-10-23 09:40:00+05:30,26080.2,26088.65,26070.15,26074.3,6541777
2025-10-23 09:45:00+05:30,26073.85,26084.45,26070.55,26072.95,4634477
2025-10-23 09:50:00+05:30,26072.5,26080.45,26054.5,26063.75,4444102
2025-10-23 09:55:00+05:30,26062.85,26064.5,26040.3,26058.9,7336600
2025-10-23 10:00:00+05:30,26058.4,26077.3,26058.4,26074.85,5692003
2025-10-23 10:05:00+05:30,26075.25,26091.45,26074.25,26088.65,4969948
2025-10-23 10:10:00+05:30,26088.65,26097.1,26086.05,26095.9,4278691
2025-10-23 10:15:00+05:30,26095.65,26099.7,26086.25,26089.3,5119956
2025-10-23 10:20:00+05:30,26089.25,26092.65,26074.4,26079.05,4959394
2025-10-23 10:25:00+05:30,26078.7,26089.75,26073.4,26073.4,3734349
2025-10-23 10:30:00+05:30,26072.8,26076.35,26066.6,26067.0,4992501
2025-10-23 10:35:00+05:30,26068.45,26082.5,26058.9,26080.55,5774512
2025-10-23 10:40:00+05:30,26079.6,26085.5,26066.85,26071.4,6191323
2025-10-23 10:45:00+05:30,26071.65,26072.0,26050.8,26053.9,4061614
2025-10-23 10:50:00+05:30,26053.3,26057.9,26047.6,26053.2,3864811
2025-10-23 10:55:00+05:30,26053.5,26065.45,26048.3,26063.4,3479045
2025-10-23 11:00:00+05:30,26064.1,26077.25,26059.7,26059.7,5188874
2025-10-23 11:05:00+05:30,26059.9,26064.2,26044.8,26047.3,4072948
2025-10-23 11:10:00+05:30,26048.15,26058.55,26044.0,26058.0,4661801
2025-10-23 11:15:00+05:30,26057.05,26059.25,26046.6,26054.15,4522873
2025-10-23 11:20:00+05:30,26055.0,26061.1,26051.1,26055.65,4550565
2025-10-23 11:25:00+05:30,26056.9,26064.2,26042.9,26047.0,6670965
2025-10-23 11:30:00+05:30,26047.2,26055.45,26041.9,26047.9,5740131
2025-10-23 11:35:00+05:30,26050.65,26056.65,26047.65,26049.6,4176198
2025-10-23 11:40:00+05:30,26050.35,26061.85,26047.65,26056.55,6176640
2025-10-23 11:45:00+05:30,26056.4,26069.7,26056.35,26068.55,3715444
2025-10-23 11:50:00+05:30,26066.8,26078.4,26064.3,26073.65,4222242
2025-10-23 11:55:00+05:30,26074.3,26084.5,26068.0,26082.55,3610055
2025-10-23 12:00:00+05:30,26083.3,26087.05,26069.8,26074.0,3817645
2025-10-23 12:05:00+05:30,26072.5,26076.85,26062.3,26072.5,4628177
2025-10-23 12:10:00+05:30,26073.4,26085.95,26071.0,26077.1,4788004
2025-10-23 12:15:00+05:30,26076.65,26082.95,26071.55,26073.35,3650895
2025-10-23 12:20:00+05:30,26073.95,26094.05,26069.25,26084.7,5025859
2025-10-23 12:25:00+05:30,26083.45,26090.85,26075.65,26086.15,3265062
2025-10-23 12:30:00+05:30,26086.55,26093.75,26085.1,26090.4,3471233
2025-10-23 12:35:00+05:30,26091.45,26096.45,26083.65,26093.7,3136634
2025-10-23 12:40:00+05:30,26094.85,26097.3,26081.75,26088.15,5405507
2025-10-23 12:45:00+05:30,26089.35,26104.2,26070.8,26078.15,5544484
2025-10-23 12:50:00+05:30,26078.05,26092.7,26070.15,26076.25,3692575
2025-10-23 12:55:00+05:30,26075.8,26080.05,26056.35,26057.4,3776763
2025-10-23 13:00:00+05:30,26058.1,26058.85,26046.65,26048.45,3588379
2025-10-23 13:05:00+05:30,26048.95,26061.9,26038.45,26050.3,6574602
2025-10-23 13:10:00+05:30,26050.05,26067.65,26042.9,26059.6,6533532
2025-10-23 13:15:00+05:30,26059.05,26076.05,26057.55,26075.95,3608819
2025-10-23 13:20:00+05:30,26075.25,26079.3,26050.6,26052.55,4402687
2025-10-23 13:25:00+05:30,26052.0,26055.15,26043.85,26047.7,3639165
2025-10-23 13:30:00+05:30,26047.1,26052.5,26020.3,26021.55,4375272
2025-10-23 13:35:00+05:30,26020.65,26030.95,26004.15,26020.75,4862089
2025-10-23 13:40:00+05:30,26020.45,26039.9,26014.95,26026.5,3739392
2025-10-23 13:45:00+05:30,26025.9,26028.5,26016.4,26025.15,2608516
2025-10-23 13:50:00+05:30,26025.3,26036.6,26011.85,26014.5,3700660
2025-10-23 13:55:00+05:30,26014.65,26016.85,25987.3,25990.0,3820812
2025-10-23 14:00:00+05:30,25988.85,25990.65,25972.45,25985.2,3296663
2025-10-23 14:05:00+05:30,25983.75,25984.25,25968.5,25976.25,3567393
2025-10-23 14:10:00+05:30,25976.45,25978.1,25946.2,25958.55,5134672
2025-10-23 14:15:00+05:30,25958.2,25969.85,25949.95,25960.35,6508353
2025-10-23 14:20:00+05:30,25960.4,25960.4,25937.8,25946.95,3850804
2025-10-23 14:25:00+05:30,25946.15,25959.0,25925.75,25943.05,6405933
2025-10-23 14:30:00+05:30,25942.55,25948.5,25929.15,25939.05,4626679
2025-10-23 14:35:00+05:30,25939.05,25957.55,25930.0,25947.8,5513971
2025-10-23 14:40:00+05:30,25946.6,25992.45,25941.15,25980.95,6732843
2025-10-23 14:45:00+05:30,25981.6,25996.85,25977.0,25982.55,4727265
2025-10-23 14:50:00+05:30,25982.65,25983.05,25955.15,25967.5,5735883
2025-10-23 14:55:00+05:30,25966.8,25976.2,25946.9,25951.1,6092224
2025-10-23 15:00:00+05:30,25954.2,25954.55,25905.45,25907.55,12417021
2025-10-23 15:05:00+05:30,25907.3,25918.75,25879.5,25885.3,12730489
2025-10-23 15:10:00+05:30,25887.05,25887.05,25863.3,25865.35,13541365
2025-10-23 15:15:00+05:30,25864.5,25900.3,25862.45,25900.3,13890623
2025-10-23 15:20:00+05:30,25900.3,25900.3,25869.8,25872.8,13173890
2025-10-23 15:25:00+05:30,25870.75,25880.05,25866.25,25870.3,9784897
2025-10-24 09:15:00+05:30,25935.1,25944.15,25845.1,25850.8,13682835
2025-10-24 09:20:00+05:30,25851.15,25892.4,25840.3,25886.0,7395215
2025-10-24 09:25:00+05:30,25886.3,25893.3,25859.5,25886.4,6441037
2025-10-24 09:30:00+05:30,25885.85,25887.6,25864.5,25875.4,5571255
2025-10-24 09:35:00+05:30,25876.15,25914.7,25862.55,25914.3,4127594
2025-10-24 09:40:00+05:30,25914.3,25914.3,25883.45,25903.5,5573416
2025-10-24 09:45:00+05:30,25903.3,25904.15,25881.95,25883.2,3733059
2025-10-24 09:50:00+05:30,25883.75,25883.75,25864.1,25865.3,3287681
2025-10-24 09:55:00+05:30,25865.7,25894.0,25865.2,25893.1,3253260
2025-10-24 10:00:00+05:30,25893.2,25901.9,25884.7,25885.9,3303110
2025-10-24 10:05:00+05:30,25885.6,25902.65,25880.95,25901.3,3284869
2025-10-24 10:10:00+05:30,25900.9,25903.0,25873.85,25876.2,12636898
2025-10-24 10:15:00+05:30,25875.75,25875.75,25833.95,25834.4,6472930
2025-10-24 10:20:00+05:30,25834.9,25844.85,25824.75,25836.75,4114365
2025-10-24 10:25:00+05:30,25837.25,25843.25,25821.25,25826.95,2970719
2025-10-24 10:30:00+05:30,25826.65,25834.5,25816.1,25832.15,3627733
2025-10-24 10:35:00+05:30,25832.85,25840.1,25829.4,25830.35,3098510
2025-10-24 10:40:00+05:30,25830.45,25830.45,25811.05,25819.8,2423629
2025-10-24 10:45:00+05:30,25820.25,25827.9,25810.4,25826.5,2903432
2025-10-24 10:50:00+05:30,25826.55,25831.3,25820.0,25823.85,3383241
2025-10-24 10:55:00+05:30,25823.65,25825.5,25812.65,25825.05,2598505
2025-10-24 11:00:00+05:30,25824.6,25832.25,25815.75,25821.4,3530463
2025-10-24 11:05:00+05:30,25820.1,25829.8,25795.8,25811.05,4005355
2025-10-24 11:10:00+05:30,25812.05,25835.45,25800.65,25827.3,3683063
2025-10-24 11:15:00+05:30,25826.3,25829.15,25811.05,25816.35,1818613
2025-10-24 11:20:00+05:30,25816.45,25830.45,25811.15,25827.6,2366292
2025-10-24 11:25:00+05:30,25827.5,25827.5,25799.9,25801.85,3723548
2025-10-24 11:30:00+05:30,25801.35,25812.65,25783.75,25812.15,3706834
2025-10-24 11:35:00+05:30,25812.05,25824.75,25800.0,25812.75,2899163
2025-10-24 11:40:00+05:30,25812.8,25839.4,25811.55,25837.1,3559932
2025-10-24 11:45:00+05:30,25836.9,25847.2,25833.15,25833.45,2545410
2025-10-24 11:50:00+05:30,25833.55,25850.5,25831.7,25833.5,2280355
2025-10-24 11:55:00+05:30,25833.05,25838.85,25821.7,25821.8,2383068
2025-10-24 12:00:00+05:30,25821.15,25828.2,25815.1,25821.65,2237555
2025-10-24 12:05:00+05:30,25822.3,25852.45,25820.85,25852.0,2998130
2025-10-24 12:10:00+05:30,25851.15,25857.85,25845.1,25850.45,3070095
2025-10-24 12:15:00+05:30,25850.25,25852.65,25838.25,25840.25,1861677
2025-10-24 12:20:00+05:30,25840.3,25868.4,25837.9,25868.2,2652210
2025-10-24 12:25:00+05:30,25867.85,25874.7,25841.65,25843.55,3808965
2025-10-24 12:30:00+05:30,25843.4,25845.7,25831.4,25836.85,2207788
2025-10-24 12:35:00+05:30,25838.65,25852.9,25836.4,25851.9,2409233
2025-10-24 12:40:00+05:30,25851.5,25853.15,25827.0,25842.45,2768938
2025-10-24 12:45:00+05:30,25841.15,25845.7,25835.3,25835.95,2000920
2025-10-24 12:50:00+05:30,25835.05,25838.0,25814.55,25816.75,2194548
2025-10-24 12:55:00+05:30,25817.35,25821.5,25806.0,25810.7,2341551
2025-10-24 13:00:00+05:30,25810.75,25824.1,25807.8,25822.9,3478378
2025-10-24 13:05:00+05:30,25822.75,25825.75,25807.0,25817.45,2612324
2025-10-24 13:10:00+05:30,25816.7,25826.95,25814.0,25825.95,1872700
2025-10-24 13:15:00+05:30,25826.4,25831.1,25802.25,25810.5,3702459
2025-10-24 13:20:00+05:30,25810.5,25817.35,25789.45,25792.8,2111903
2025-10-24 13:25:00+05:30,25792.35,25797.9,25770.05,25771.5,2744730
2025-10-24 13:30:00+05:30,25771.0,25784.8,25755.9,25755.9,3702187
2025-10-24 13:35:00+05:30,25755.55,25774.1,25732.15,25736.0,4269723
2025-10-24 13:40:00+05:30,25736.45,25745.55,25721.6,25724.4,3232948
2025-10-24 13:45:00+05:30,25726.25,25737.5,25723.35,25730.0,3628619
2025-10-24 13:50:00+05:30,25730.15,25739.9,25718.2,25739.9,3200324
2025-10-24 13:55:00+05:30,25740.05,25747.25,25728.15,25739.6,3126984
2025-10-24 14:00:00+05:30,25739.45,25746.3,25733.75,25743.85,2579186
2025-10-24 14:05:00+05:30,25744.0,25753.15,25736.2,25744.7,2505581
2025-10-24 14:10:00+05:30,25744.6,25774.4,25744.55,25755.4,3287786
2025-10-24 14:15:00+05:30,25755.8,25773.3,25754.5,25763.5,2199550
2025-10-24 14:20:00+05:30,25763.05,25773.55,25749.55,25764.65,2478080
2025-10-24 14:25:00+05:30,25764.35,25779.7,25761.95,25775.6,2489683
2025-10-24 14:30:00+05:30,25776.35,25784.3,25757.2,25759.4,2565052
2025-10-24 14:35:00+05:30,25758.35,25774.05,25748.4,25750.55,2736902
2025-10-24 14:40:00+05:30,25749.8,25758.65,25747.9,25752.5,2714527
2025-10-24 14:45:00+05:30,25751.6,25763.0,25741.1,25747.0,2619264
2025-10-24 14:50:00+05:30,25747.55,25749.35,25737.95,25748.5,2809142
2025-10-24 14:55:00+05:30,25748.75,25752.15,25739.7,25744.1,2743099
2025-10-24 15:00:00+05:30,25745.45,25803.35,25745.45,25794.05,7809951
2025-10-24 15:05:00+05:30,25794.7,25806.05,25793.55,25804.8,5598614
2025-10-24 15:10:00+05:30,25806.35,25807.75,25787.9,25799.5,6731030
2025-10-24 15:15:00+05:30,25798.95,25805.6,25798.3,25804.95,7853944
2025-10-24 15:20:00+05:30,25804.65,25809.25,25791.75,25796.45,8681790
2025-10-24 15:25:00+05:30,25797.4,25804.7,25790.15,25797.45,6424220
2025-10-27 09:15:00+05:30,25843.2,25879.4,25827.0,25861.4,13850913
2025-10-27 09:20:00+05:30,25862.85,25883.7,25862.85,25880.95,6886689
2025-10-27 09:25:00+05:30,25880.1,25891.5,25867.25,25889.05,4796392
2025-10-27 09:30:00+05:30,25889.15,25899.4,25880.95,25896.55,3926947
2025-10-27 09:35:00+05:30,25897.05,25927.25,25895.95,25921.5,3741206
2025-10-27 09:40:00+05:30,25921.7,25945.35,25919.75,25937.2,5410460
2025-10-27 09:45:00+05:30,25937.4,25942.45,25926.3,25941.8,4052523
2025-10-27 09:50:00+05:30,25941.65,25945.45,25926.55,25943.25,3800087
2025-10-27 09:55:00+05:30,25943.25,25946.7,25931.65,25935.85,3073152
2025-10-27 10:00:00+05:30,25935.75,25942.4,25920.7,25929.95,4672478
2025-10-27 10:05:00+05:30,25930.25,25967.9,25926.6,25964.2,3816847
2025-10-27 10:10:00+05:30,25964.35,25975.55,25955.7,25961.85,2807216
2025-10-27 10:15:00+05:30,25962.75,25970.2,25957.25,25966.5,3559029
2025-10-27 10:20:00+05:30,25965.75,25977.25,25964.35,25975.3,2984453
2025-10-27 10:25:00+05:30,25974.9,25978.85,25964.9,25970.25,2404411
2025-10-27 10:30:00+05:30,25969.8,25971.15,25956.75,25965.05,2857118
2025-10-27 10:35:00+05:30,25965.55,25965.55,25946.75,25957.3,3996029
2025-10-27 10:40:00+05:30,25957.5,25966.9,25955.95,25963.5,3043473
2025-10-27 10:45:00+05:30,25963.75,25966.45,25956.2,25956.85,3284352
2025-10-27 10:50:00+05:30,25957.5,25966.0,25949.55,25955.8,2792720
2025-10-27 10:55:00+05:30,25955.3,25967.8,25952.15,25966.45,3262104
2025-10-27 11:00:00+05:30,25966.55,25979.85,25960.45,25967.7,3236802
2025-10-27 11:05:00+05:30,25968.9,25976.05,25960.3,25970.7,3268608
2025-10-27 11:10:00+05:30,25973.1,25981.7,25969.75,25976.3,2873811
2025-10-27 11:15:00+05:30,25975.65,25980.95,25965.8,25968.2,2297598
2025-10-27 11:20:00+05:30,25968.7,25982.05,25967.1,25980.45,2991760
2025-10-27 11:25:00+05:30,25981.85,25986.95,25973.7,25977.85,3934397
