SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-06-02 10:15:00+05:30,2025-06-02 10:20:00+05:30,300,BUY_PE,24550,183.55,2025-06-02 12:30:00+05:30,156.88,SL Hit,156.88,156.88,False,-26.67,-2000.25
2025-06-02 12:35:00+05:30,2025-06-02 12:40:00+05:30,300,BUY_CE,24550,360.05,2025-06-02 12:55:00+05:30,333.38,SL Hit,333.38,333.38,False,-26.67,-2000.25
2025-06-02 13:10:00+05:30,2025-06-02 13:15:00+05:30,300,BUY_CE,24550,325.5,2025-06-02 13:20:00+05:30,333.5,Safe SL Hit,333.5,298.83,True,8.0,600.0
2025-06-02 13:25:00+05:30,2025-06-02 13:30:00+05:30,300,BUY_CE,24550,319.7,2025-06-02 13:35:00+05:30,338.8,MACD/EMA Exit,329.7,293.03,True,19.1,1432.5
2025-06-02 14:15:00+05:30,2025-06-02 14:20:00+05:30,300,BUY_PE,24550,146.65,2025-06-02 14:35:00+05:30,154.65,Safe SL Hit,154.65,134.09,True,8.0,600.0
2025-06-02 14:55:00+05:30,2025-06-02 15:00:00+05:30,300,BUY_CE,24550,328.1,2025-06-02 15:05:00+05:30,338.1,Locked Profit Hit,338.1,301.43,True,10.0,750.0
2025-06-03 10:15:00+05:30,2025-06-03 10:20:00+05:30,300,BUY_CE,24700,236.75,2025-06-03 10:25:00+05:30,246.75,Locked Profit Hit,246.75,210.08,True,10.0,750.0
2025-06-03 10:35:00+05:30,2025-06-03 10:40:00+05:30,300,BUY_PE,24700,223.45,2025-06-03 10:45:00+05:30,231.45,Safe SL Hit,231.45,196.78,True,8.0,600.0
2025-06-03 11:00:00+05:30,2025-06-03 11:05:00+05:30,300,BUY_PE,24700,226.75,2025-06-03 11:25:00+05:30,236.75,Locked Profit Hit,236.75,200.08,True,10.0,750.0
2025-06-03 11:35:00+05:30,2025-06-03 11:40:00+05:30,300,BUY_PE,24700,238.25,2025-06-03 11:45:00+05:30,248.25,Locked Profit Hit,248.25,211.58,True,10.0,750.0
2025-06-03 12:50:00+05:30,2025-06-03 12:55:00+05:30,300,BUY_PE,24700,299.35,2025-06-03 13:05:00+05:30,307.35,Safe SL Hit,307.35,272.68,True,8.0,600.0
2025-06-03 13:15:00+05:30,2025-06-03 13:20:00+05:30,300,BUY_PE,24700,268.1,2025-06-03 13:30:00+05:30,241.43,SL Hit,241.43,241.43,False,-26.67,-2000.25
2025-06-03 13:35:00+05:30,2025-06-03 13:40:00+05:30,300,BUY_PE,24700,223.4,2025-06-03 13:45:00+05:30,231.4,Safe SL Hit,231.4,196.73,True,8.0,600.0
2025-06-03 13:50:00+05:30,2025-06-03 13:55:00+05:30,300,BUY_PE,24700,212.5,2025-06-03 14:30:00+05:30,185.83,SL Hit,185.83,185.83,False,-26.67,-2000.25
2025-06-03 14:35:00+05:30,2025-06-03 14:40:00+05:30,300,BUY_CE,24700,106.4,2025-06-03 15:05:00+05:30,91.38,SL Hit,91.38,91.38,False,-15.02,-1126.5
2025-06-04 10:20:00+05:30,2025-06-04 10:25:00+05:30,300,BUY_CE,24550,115.55,2025-06-04 10:40:00+05:30,123.55,Safe SL Hit,123.55,92.65,True,8.0,600.0
2025-06-04 11:35:00+05:30,2025-06-04 11:40:00+05:30,300,BUY_CE,24550,114.75,2025-06-04 13:00:00+05:30,122.75,Safe SL Hit,122.75,100.09,True,8.0,600.0
2025-06-04 13:25:00+05:30,2025-06-04 13:30:00+05:30,300,BUY_CE,24550,114.2,2025-06-04 13:50:00+05:30,122.2,Safe SL Hit,122.2,101.93,True,8.0,600.0
2025-06-04 14:00:00+05:30,2025-06-04 14:05:00+05:30,300,BUY_CE,24550,120.65,2025-06-04 14:55:00+05:30,128.65,Safe SL Hit,128.65,106.7,True,8.0,600.0
2025-06-05 11:25:00+05:30,2025-06-05 11:30:00+05:30,300,BUY_CE,24650,93.95,2025-06-05 11:45:00+05:30,71.85,SL Hit,71.85,71.85,False,-22.1,-1657.5
2025-06-05 12:00:00+05:30,2025-06-05 12:05:00+05:30,300,BUY_CE,24650,162.5,2025-06-05 12:15:00+05:30,236.84,ATR Trail Hit,236.84,135.83,True,74.34,5575.5
2025-06-05 12:30:00+05:30,2025-06-05 12:35:00+05:30,300,BUY_CE,24650,168.25,2025-06-05 12:40:00+05:30,178.25,Locked Profit Hit,178.25,141.58,True,10.0,750.0
2025-06-05 13:45:00+05:30,2025-06-05 13:50:00+05:30,300,BUY_PE,24650,10.8,2025-06-05 14:00:00+05:30,18.8,Safe SL Hit,18.8,2.9,True,8.0,600.0
