SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-06-02 10:15:00+05:30,2025-06-02 10:20:00+05:30,300,BUY_PE,24550,183.55,2025-06-02 12:00:00+05:30,158.55,SL Hit,158.55,158.55,False,-25.0,-1875.0
2025-06-02 12:05:00+05:30,2025-06-02 12:10:00+05:30,300,BUY_CE,24550,291.45,2025-06-02 12:55:00+05:30,348.11,ATR Trail Hit,348.11,266.45,True,56.66,4249.5
2025-06-02 13:10:00+05:30,2025-06-02 13:15:00+05:30,300,BUY_CE,24550,325.5,2025-06-02 13:20:00+05:30,333.5,Safe SL Hit,333.5,300.5,True,8.0,600.0
2025-06-02 13:25:00+05:30,2025-06-02 13:30:00+05:30,300,BUY_CE,24550,319.7,2025-06-02 13:35:00+05:30,338.8,MACD/EMA Exit,329.7,294.7,True,19.1,1432.5
2025-06-02 14:15:00+05:30,2025-06-02 14:20:00+05:30,300,BUY_PE,24550,146.65,2025-06-02 14:35:00+05:30,154.65,Safe SL Hit,154.65,131.58,True,8.0,600.0
2025-06-02 14:55:00+05:30,2025-06-02 15:00:00+05:30,300,BUY_CE,24550,328.1,2025-06-02 15:05:00+05:30,338.1,Locked Profit Hit,338.1,303.1,True,10.0,750.0
2025-06-03 10:15:00+05:30,2025-06-03 10:20:00+05:30,300,BUY_CE,24700,236.75,2025-06-03 10:25:00+05:30,246.75,Locked Profit Hit,246.75,211.75,True,10.0,750.0
2025-06-03 10:35:00+05:30,2025-06-03 10:40:00+05:30,300,BUY_PE,24700,223.45,2025-06-03 10:45:00+05:30,231.45,Safe SL Hit,231.45,198.45,True,8.0,600.0
2025-06-03 11:00:00+05:30,2025-06-03 11:05:00+05:30,300,BUY_PE,24700,226.75,2025-06-03 11:15:00+05:30,245.26,ATR Trail Hit,245.26,201.75,True,18.51,1388.25
2025-06-03 11:20:00+05:30,2025-06-03 11:25:00+05:30,300,BUY_PE,24700,249.95,2025-06-03 11:30:00+05:30,224.95,SL Hit,224.95,224.95,False,-25.0,-1875.0
2025-06-03 11:35:00+05:30,2025-06-03 11:40:00+05:30,300,BUY_PE,24700,238.25,2025-06-03 11:45:00+05:30,248.25,Locked Profit Hit,248.25,213.25,True,10.0,750.0
2025-06-03 12:50:00+05:30,2025-06-03 12:55:00+05:30,300,BUY_PE,24700,299.35,2025-06-03 13:05:00+05:30,307.35,Safe SL Hit,307.35,274.35,True,8.0,600.0
2025-06-03 13:15:00+05:30,2025-06-03 13:20:00+05:30,300,BUY_PE,24700,268.1,2025-06-03 13:30:00+05:30,243.1,SL Hit,243.1,243.1,False,-25.0,-1875.0
2025-06-03 13:35:00+05:30,2025-06-03 13:40:00+05:30,300,BUY_PE,24700,223.4,2025-06-03 13:45:00+05:30,231.4,Safe SL Hit,231.4,198.4,True,8.0,600.0
2025-06-03 13:50:00+05:30,2025-06-03 13:55:00+05:30,300,BUY_PE,24700,212.5,2025-06-03 14:30:00+05:30,187.5,SL Hit,187.5,187.5,False,-25.0,-1875.0
2025-06-03 14:35:00+05:30,2025-06-03 14:40:00+05:30,300,BUY_CE,24700,106.4,2025-06-03 15:20:00+05:30,88.38,SL Hit,88.38,88.38,False,-18.02,-1351.5
2025-06-04 10:20:00+05:30,2025-06-04 10:25:00+05:30,300,BUY_CE,24550,115.55,2025-06-04 10:40:00+05:30,123.55,Safe SL Hit,123.55,90.55,True,8.0,600.0
2025-06-04 11:35:00+05:30,2025-06-04 11:40:00+05:30,300,BUY_CE,24550,114.75,2025-06-04 13:00:00+05:30,122.75,Safe SL Hit,122.75,97.16,True,8.0,600.0
2025-06-04 13:25:00+05:30,2025-06-04 13:30:00+05:30,300,BUY_CE,24550,114.2,2025-06-04 13:50:00+05:30,122.2,Safe SL Hit,122.2,99.47,True,8.0,600.0
2025-06-04 14:00:00+05:30,2025-06-04 14:05:00+05:30,300,BUY_CE,24550,120.65,2025-06-04 14:55:00+05:30,128.65,Safe SL Hit,128.65,103.91,True,8.0,600.0
2025-06-05 11:25:00+05:30,2025-06-05 11:30:00+05:30,300,BUY_CE,24650,93.95,2025-06-05 12:05:00+05:30,181.06,ATR Trail Hit,181.06,68.95,True,87.11,6533.25
2025-06-05 12:10:00+05:30,2025-06-05 12:15:00+05:30,300,BUY_CE,24650,242.5,2025-06-05 12:20:00+05:30,217.5,SL Hit,217.5,217.5,False,-25.0,-1875.0
2025-06-05 12:30:00+05:30,2025-06-05 12:35:00+05:30,300,BUY_CE,24650,168.25,2025-06-05 12:40:00+05:30,178.25,Locked Profit Hit,178.25,143.25,True,10.0,750.0
2025-06-05 13:45:00+05:30,2025-06-05 13:50:00+05:30,300,BUY_PE,24650,10.8,2025-06-05 14:00:00+05:30,18.8,Safe SL Hit,18.8,1.32,True,8.0,600.0
2025-06-05 15:00:00+05:30,2025-06-05 15:05:00+05:30,300,BUY_PE,24650,0.75,2025-06-05 15:25:00+05:30,0.05,EOD Exit,-7.73,-7.73,False,-0.7,-52.5
2025-06-06 10:20:00+05:30,2025-06-06 10:25:00+05:30,300,BUY_CE,24750,204.5,2025-06-06 12:00:00+05:30,380.7,MACD/EMA Exit,379.72,179.5,True,176.2,13215.0
2025-06-06 12:55:00+05:30,2025-06-06 13:00:00+05:30,300,BUY_CE,24750,336.05,2025-06-06 13:35:00+05:30,348.0,MACD/EMA Exit,344.05,311.05,True,11.95,896.25
2025-06-06 14:15:00+05:30,2025-06-06 14:20:00+05:30,300,BUY_CE,24750,348.75,2025-06-06 14:30:00+05:30,358.75,Locked Profit Hit,358.75,323.75,True,10.0,750.0
2025-06-06 14:50:00+05:30,2025-06-06 14:55:00+05:30,300,BUY_CE,24750,347.15,2025-06-06 15:00:00+05:30,355.15,Safe SL Hit,355.15,322.15,True,8.0,600.0
2025-06-09 10:15:00+05:30,2025-06-09 10:20:00+05:30,300,BUY_CE,25100,156.3,2025-06-09 10:25:00+05:30,164.3,Safe SL Hit,164.3,131.3,True,8.0,600.0
2025-06-09 10:40:00+05:30,2025-06-09 10:45:00+05:30,300,BUY_CE,25100,167.0,2025-06-09 11:40:00+05:30,146.47,SL Hit,146.47,146.47,False,-20.53,-1539.75
2025-06-09 11:50:00+05:30,2025-06-09 11:55:00+05:30,300,BUY_PE,25100,141.35,2025-06-09 12:30:00+05:30,128.62,SL Hit,128.62,128.62,False,-12.73,-954.75
2025-06-09 13:20:00+05:30,2025-06-09 13:25:00+05:30,300,BUY_PE,25100,135.95,2025-06-09 15:25:00+05:30,129.55,EOD Exit,125.71,125.71,False,-6.4,-480.0
2025-06-10 10:15:00+05:30,2025-06-10 10:20:00+05:30,300,BUY_CE,25150,115.65,2025-06-10 10:50:00+05:30,90.65,SL Hit,90.65,90.65,False,-25.0,-1875.0
2025-06-10 10:55:00+05:30,2025-06-10 11:00:00+05:30,300,BUY_PE,25150,120.95,2025-06-10 11:30:00+05:30,102.5,SL Hit,102.5,102.5,False,-18.45,-1383.75
2025-06-10 11:40:00+05:30,2025-06-10 11:45:00+05:30,300,BUY_CE,25150,88.1,2025-06-10 13:15:00+05:30,77.81,SL Hit,77.81,77.81,False,-10.29,-771.75
2025-06-10 14:40:00+05:30,2025-06-10 14:45:00+05:30,300,BUY_PE,25150,106.95,2025-06-10 15:05:00+05:30,129.86,ATR Trail Hit,129.86,97.16,True,22.91,1718.25
2025-06-11 10:15:00+05:30,2025-06-11 10:20:00+05:30,300,BUY_CE,25150,64.45,2025-06-11 10:45:00+05:30,91.73,ATR Trail Hit,91.73,46.42,True,27.28,2046.0
2025-06-11 10:55:00+05:30,2025-06-11 11:00:00+05:30,300,BUY_CE,25150,88.0,2025-06-11 11:05:00+05:30,96.0,Safe SL Hit,96.0,69.52,True,8.0,600.0
2025-06-11 11:10:00+05:30,2025-06-11 11:15:00+05:30,300,BUY_CE,25150,94.2,2025-06-11 11:25:00+05:30,102.2,Safe SL Hit,102.2,73.22,True,8.0,600.0
2025-06-11 11:30:00+05:30,2025-06-11 11:35:00+05:30,300,BUY_CE,25150,105.3,2025-06-11 12:05:00+05:30,115.3,Locked Profit Hit,115.3,83.53,True,10.0,750.0
2025-06-11 12:10:00+05:30,2025-06-11 12:15:00+05:30,300,BUY_CE,25150,114.35,2025-06-11 12:20:00+05:30,122.35,Safe SL Hit,122.35,96.4,True,8.0,600.0
2025-06-11 13:10:00+05:30,2025-06-11 13:15:00+05:30,300,BUY_CE,25150,108.0,2025-06-11 13:25:00+05:30,90.04,SL Hit,90.04,90.04,False,-17.96,-1347.0
2025-06-11 13:30:00+05:30,2025-06-11 13:35:00+05:30,300,BUY_PE,25150,61.5,2025-06-11 13:55:00+05:30,93.18,ATR Trail Hit,93.18,52.65,True,31.68,2376.0
2025-06-11 14:05:00+05:30,2025-06-11 14:10:00+05:30,300,BUY_PE,25150,94.0,2025-06-11 14:20:00+05:30,75.57,SL Hit,75.57,75.57,False,-18.43,-1382.25
2025-06-11 14:25:00+05:30,2025-06-11 14:30:00+05:30,300,BUY_PE,25150,81.0,2025-06-11 15:20:00+05:30,89.0,Safe SL Hit,89.0,59.82,True,8.0,600.0
2025-06-12 10:15:00+05:30,2025-06-12 10:20:00+05:30,300,BUY_PE,25050,36.35,2025-06-12 10:45:00+05:30,54.38,ATR Trail Hit,54.38,11.35,True,18.03,1352.25
2025-06-12 10:55:00+05:30,2025-06-12 11:00:00+05:30,300,BUY_PE,25050,51.55,2025-06-12 11:10:00+05:30,59.55,Safe SL Hit,59.55,26.55,True,8.0,600.0
2025-06-12 11:15:00+05:30,2025-06-12 11:20:00+05:30,300,BUY_PE,25050,37.75,2025-06-12 11:35:00+05:30,62.75,MACD/EMA Exit,60.34,12.75,True,25.0,1875.0
2025-06-12 11:40:00+05:30,2025-06-12 11:45:00+05:30,300,BUY_PE,25050,55.15,2025-06-12 12:05:00+05:30,65.15,Locked Profit Hit,65.15,30.15,True,10.0,750.0
2025-06-12 12:10:00+05:30,2025-06-12 12:15:00+05:30,300,BUY_PE,25050,55.65,2025-06-12 13:00:00+05:30,63.65,Safe SL Hit,63.65,30.65,True,8.0,600.0
2025-06-12 13:05:00+05:30,2025-06-12 13:10:00+05:30,300,BUY_PE,25050,52.4,2025-06-12 13:50:00+05:30,189.03,ATR Trail Hit,189.03,27.43,True,136.63,10247.25
2025-06-12 14:00:00+05:30,2025-06-12 14:05:00+05:30,300,BUY_PE,25050,214.7,2025-06-12 14:10:00+05:30,224.7,Locked Profit Hit,224.7,189.7,True,10.0,750.0
2025-06-12 14:25:00+05:30,2025-06-12 14:30:00+05:30,300,BUY_PE,25050,194.5,2025-06-12 14:40:00+05:30,169.5,SL Hit,169.5,169.5,False,-25.0,-1875.0
2025-06-13 10:15:00+05:30,2025-06-13 10:20:00+05:30,300,BUY_PE,24600,180.2,2025-06-13 11:30:00+05:30,155.2,SL Hit,155.2,155.2,False,-25.0,-1875.0
2025-06-13 11:50:00+05:30,2025-06-13 11:55:00+05:30,300,BUY_CE,24600,226.3,2025-06-13 12:20:00+05:30,252.79,ATR Trail Hit,252.79,204.32,True,26.49,1986.75
2025-06-13 12:40:00+05:30,2025-06-13 12:45:00+05:30,300,BUY_CE,24600,225.2,2025-06-13 13:50:00+05:30,252.03,ATR Trail Hit,252.03,202.93,True,26.83,2012.25
2025-06-13 14:10:00+05:30,2025-06-13 14:15:00+05:30,300,BUY_CE,24600,237.1,2025-06-13 14:30:00+05:30,245.1,Safe SL Hit,245.1,214.85,True,8.0,600.0
2025-06-13 14:50:00+05:30,2025-06-13 14:55:00+05:30,300,BUY_PE,24600,153.4,2025-06-13 15:00:00+05:30,161.4,Safe SL Hit,161.4,136.86,True,8.0,600.0
2025-06-13 15:05:00+05:30,2025-06-13 15:10:00+05:30,300,BUY_CE,24600,233.95,2025-06-13 15:25:00+05:30,243.95,Locked Profit Hit,243.95,214.86,True,10.0,750.0
2025-06-16 10:15:00+05:30,2025-06-16 10:20:00+05:30,300,BUY_CE,24800,134.6,2025-06-16 10:45:00+05:30,199.81,ATR Trail Hit,199.81,109.6,True,65.21,4890.75
2025-06-16 11:00:00+05:30,2025-06-16 11:05:00+05:30,300,BUY_CE,24800,225.2,2025-06-16 11:10:00+05:30,235.2,Locked Profit Hit,235.2,200.2,True,10.0,750.0
2025-06-16 11:15:00+05:30,2025-06-16 11:20:00+05:30,300,BUY_CE,24800,224.25,2025-06-16 11:45:00+05:30,232.25,Safe SL Hit,232.25,199.25,True,8.0,600.0
2025-06-16 12:35:00+05:30,2025-06-16 12:40:00+05:30,300,BUY_CE,24800,253.7,2025-06-16 12:55:00+05:30,228.7,SL Hit,228.7,228.7,False,-25.0,-1875.0
2025-06-16 13:00:00+05:30,2025-06-16 13:05:00+05:30,300,BUY_CE,24800,229.5,2025-06-16 13:10:00+05:30,237.5,Safe SL Hit,237.5,204.5,True,8.0,600.0
2025-06-16 13:35:00+05:30,2025-06-16 13:40:00+05:30,300,BUY_CE,24800,251.45,2025-06-16 15:25:00+05:30,238.2,EOD Exit,226.45,226.45,False,-13.25,-993.75
2025-06-17 10:50:00+05:30,2025-06-17 10:55:00+05:30,300,BUY_PE,24900,119.7,2025-06-17 12:15:00+05:30,127.7,Safe SL Hit,127.7,97.53,True,8.0,600.0
2025-06-17 12:20:00+05:30,2025-06-17 12:25:00+05:30,300,BUY_PE,24900,126.15,2025-06-17 12:55:00+05:30,158.0,ATR Trail Hit,158.0,113.55,True,31.85,2388.75
2025-06-17 13:00:00+05:30,2025-06-17 13:05:00+05:30,300,BUY_PE,24900,142.05,2025-06-17 14:05:00+05:30,122.44,SL Hit,122.44,122.44,False,-19.61,-1470.75
2025-06-17 14:10:00+05:30,2025-06-17 14:15:00+05:30,300,BUY_CE,24900,81.0,2025-06-17 15:25:00+05:30,76.4,EOD Exit,71.86,71.86,False,-4.6,-345.0
2025-06-18 10:50:00+05:30,2025-06-18 10:55:00+05:30,300,BUY_PE,24850,97.85,2025-06-18 11:15:00+05:30,105.85,Safe SL Hit,105.85,79.28,True,8.0,600.0
2025-06-18 11:20:00+05:30,2025-06-18 11:25:00+05:30,300,BUY_PE,24850,109.5,2025-06-18 11:35:00+05:30,132.36,ATR Trail Hit,132.36,86.74,True,22.86,1714.5
2025-06-18 11:50:00+05:30,2025-06-18 11:55:00+05:30,300,BUY_PE,24850,121.1,2025-06-18 12:50:00+05:30,131.1,Locked Profit Hit,131.1,96.1,True,10.0,750.0
2025-06-18 13:35:00+05:30,2025-06-18 13:40:00+05:30,300,BUY_CE,24850,63.1,2025-06-18 13:50:00+05:30,53.78,SL Hit,53.78,53.78,False,-9.32,-699.0
2025-06-18 13:55:00+05:30,2025-06-18 14:00:00+05:30,300,BUY_PE,24850,117.4,2025-06-18 14:25:00+05:30,127.4,Locked Profit Hit,127.4,99.36,True,10.0,750.0
2025-06-18 14:30:00+05:30,2025-06-18 14:35:00+05:30,300,BUY_CE,24850,62.7,2025-06-18 15:25:00+05:30,52.41,SL Hit,52.41,52.41,False,-10.29,-771.75
2025-06-19 11:20:00+05:30,2025-06-19 11:25:00+05:30,300,BUY_PE,24750,13.5,2025-06-19 12:20:00+05:30,7.98,SL Hit,7.98,7.98,False,-5.52,-414.0
2025-06-19 12:40:00+05:30,2025-06-19 12:45:00+05:30,300,BUY_PE,24750,11.3,2025-06-19 13:05:00+05:30,7.1,SL Hit,7.1,7.1,False,-4.2,-315.0
2025-06-19 13:15:00+05:30,2025-06-19 13:20:00+05:30,300,BUY_PE,24750,7.3,2025-06-19 14:05:00+05:30,2.66,SL Hit,2.66,2.66,False,-4.64,-348.0
