SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-06-02 10:15:00+05:30,2025-06-02 10:20:00+05:30,300,BUY_PE,24550,183.55,2025-06-02 12:30:00+05:30,156.88,SL Hit,156.88,156.88,False,-26.67,-2000.25
2025-06-02 12:35:00+05:30,2025-06-02 12:40:00+05:30,300,BUY_CE,24550,360.05,2025-06-02 12:55:00+05:30,333.38,SL Hit,333.38,333.38,False,-26.67,-2000.25
2025-06-02 13:10:00+05:30,2025-06-02 13:15:00+05:30,300,BUY_CE,24550,325.5,2025-06-02 13:20:00+05:30,338.5,SL Hit,338.5,298.83,True,13.0,975.0
2025-06-02 13:25:00+05:30,2025-06-02 13:30:00+05:30,300,BUY_CE,24550,319.7,2025-06-02 13:35:00+05:30,338.8,MACD/EMA Exit,332.7,293.03,True,19.1,1432.5
2025-06-02 14:30:00+05:30,2025-06-02 14:35:00+05:30,300,BUY_PE,24550,153.5,2025-06-02 15:00:00+05:30,133.86,SL Hit,133.86,133.86,False,-19.64,-1473.0
2025-06-03 10:15:00+05:30,2025-06-03 10:20:00+05:30,300,BUY_CE,24700,236.75,2025-06-03 10:25:00+05:30,249.75,SL Hit,249.75,210.08,True,13.0,975.0
2025-06-03 10:35:00+05:30,2025-06-03 10:40:00+05:30,300,BUY_PE,24700,223.45,2025-06-03 10:45:00+05:30,236.45,SL Hit,236.45,196.78,True,13.0,975.0
2025-06-03 11:00:00+05:30,2025-06-03 11:05:00+05:30,300,BUY_PE,24700,226.75,2025-06-03 11:25:00+05:30,239.75,SL Hit,239.75,200.08,True,13.0,975.0
2025-06-03 11:35:00+05:30,2025-06-03 11:40:00+05:30,300,BUY_PE,24700,238.25,2025-06-03 11:45:00+05:30,251.25,SL Hit,251.25,211.58,True,13.0,975.0
2025-06-03 12:50:00+05:30,2025-06-03 12:55:00+05:30,300,BUY_PE,24700,299.35,2025-06-03 13:05:00+05:30,312.35,SL Hit,312.35,272.68,True,13.0,975.0
2025-06-03 13:15:00+05:30,2025-06-03 13:20:00+05:30,300,BUY_PE,24700,268.1,2025-06-03 13:30:00+05:30,241.43,SL Hit,241.43,241.43,False,-26.67,-2000.25
2025-06-03 13:35:00+05:30,2025-06-03 13:40:00+05:30,300,BUY_PE,24700,223.4,2025-06-03 13:45:00+05:30,236.4,SL Hit,236.4,196.73,True,13.0,975.0
2025-06-03 13:50:00+05:30,2025-06-03 13:55:00+05:30,300,BUY_PE,24700,212.5,2025-06-03 14:30:00+05:30,185.83,SL Hit,185.83,185.83,False,-26.67,-2000.25
2025-06-03 14:35:00+05:30,2025-06-03 14:40:00+05:30,300,BUY_CE,24700,106.4,2025-06-03 15:20:00+05:30,86.38,SL Hit,86.38,86.38,False,-20.02,-1501.5
2025-06-04 10:25:00+05:30,2025-06-04 10:30:00+05:30,300,BUY_CE,24550,106.0,2025-06-04 10:35:00+05:30,119.0,SL Hit,119.0,79.33,True,13.0,975.0
2025-06-04 10:40:00+05:30,2025-06-04 10:45:00+05:30,300,BUY_CE,24550,118.1,2025-06-04 13:50:00+05:30,131.1,SL Hit,131.1,91.43,True,13.0,975.0
2025-06-04 14:00:00+05:30,2025-06-04 14:05:00+05:30,300,BUY_CE,24550,120.65,2025-06-04 14:55:00+05:30,133.65,SL Hit,133.65,102.05,True,13.0,975.0
2025-06-05 11:25:00+05:30,2025-06-05 11:30:00+05:30,300,BUY_CE,24650,93.95,2025-06-05 12:55:00+05:30,141.0,MACD/EMA Exit,106.95,67.28,True,47.05,3528.75
2025-06-05 13:45:00+05:30,2025-06-05 13:50:00+05:30,300,BUY_PE,24650,10.8,2025-06-05 14:00:00+05:30,23.8,SL Hit,23.8,0.26,True,13.0,975.0
2025-06-05 15:00:00+05:30,2025-06-05 15:05:00+05:30,300,BUY_PE,24650,0.75,2025-06-05 15:25:00+05:30,0.05,EOD Exit,-8.67,-8.67,False,-0.7,-52.5
2025-06-06 10:20:00+05:30,2025-06-06 10:25:00+05:30,300,BUY_CE,24750,204.5,2025-06-06 12:00:00+05:30,380.7,MACD/EMA Exit,217.5,177.83,True,176.2,13215.0
2025-06-06 12:55:00+05:30,2025-06-06 13:00:00+05:30,300,BUY_CE,24750,336.05,2025-06-06 13:35:00+05:30,349.05,SL Hit,349.05,309.38,True,13.0,975.0
2025-06-06 14:20:00+05:30,2025-06-06 14:25:00+05:30,300,BUY_CE,24750,365.5,2025-06-06 15:25:00+05:30,338.83,SL Hit,338.83,338.83,False,-26.67,-2000.25
