timestamp,open,high,low,close,volume,oi,datetime,date,instrument_type,strike_price,expiry_date,instrument_key,trading_day,is_expired
2025-09-29T09:40:00+05:30,156.6,171.05,151.3,167.7,2397600,3403725,2025-09-29 09:40:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T09:40:00+05:30,24.85,26.65,22.5,23.55,4964550,11304300,2025-09-29 09:40:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T09:45:00+05:30,168.0,173.25,161.6,165.15,1848900,3085725,2025-09-29 09:45:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T09:45:00+05:30,23.55,25.85,22.3,25.0,3607125,11515050,2025-09-29 09:45:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T09:50:00+05:30,165.55,179.0,159.35,176.35,2039775,2862225,2025-09-29 09:50:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T09:50:00+05:30,25.0,26.7,20.6,21.1,4767150,11536500,2025-09-29 09:50:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T09:55:00+05:30,176.6,184.6,175.35,176.7,1402875,2699850,2025-09-29 09:55:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T09:55:00+05:30,21.15,21.3,19.05,21.3,4889400,11572275,2025-09-29 09:55:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:00:00+05:30,176.75,184.85,171.0,174.05,936225,2663700,2025-09-29 10:00:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:00:00+05:30,21.35,23.0,19.8,22.7,2858925,11685525,2025-09-29 10:00:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:05:00+05:30,174.65,178.4,165.55,169.0,866175,2583975,2025-09-29 10:05:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:05:00+05:30,22.6,25.25,21.25,24.6,4456350,11833725,2025-09-29 10:05:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:10:00+05:30,168.35,183.05,168.35,180.6,835350,2572950,2025-09-29 10:10:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:10:00+05:30,24.65,24.75,20.5,21.2,2997825,11980650,2025-09-29 10:10:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:15:00+05:30,180.8,207.0,176.4,206.2,1423425,2390775,2025-09-29 10:15:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:15:00+05:30,21.15,22.35,17.5,17.65,4742625,11686350,2025-09-29 10:15:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:20:00+05:30,205.9,211.2,197.2,205.0,861975,2242575,2025-09-29 10:20:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:20:00+05:30,17.7,19.05,17.3,18.0,4209375,11423250,2025-09-29 10:20:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:25:00+05:30,205.15,205.15,187.35,191.95,492375,2238225,2025-09-29 10:25:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:25:00+05:30,18.0,21.35,17.95,19.9,3011700,11335800,2025-09-29 10:25:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:30:00+05:30,191.8,197.0,183.75,193.9,632400,2213925,2025-09-29 10:30:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:30:00+05:30,19.9,21.65,18.85,19.65,2941575,11661525,2025-09-29 10:30:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:35:00+05:30,194.15,196.7,176.0,181.5,570900,2208900,2025-09-29 10:35:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:35:00+05:30,19.6,24.0,19.1,22.2,4385700,11361000,2025-09-29 10:35:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:40:00+05:30,180.95,186.1,174.2,184.35,479850,2196675,2025-09-29 10:40:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:40:00+05:30,22.25,23.95,19.85,20.7,3555375,11412225,2025-09-29 10:40:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:45:00+05:30,184.35,189.85,168.3,172.0,762075,2215650,2025-09-29 10:45:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:45:00+05:30,20.65,24.3,19.05,24.15,4072425,11492325,2025-09-29 10:45:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:50:00+05:30,172.05,178.55,160.55,160.55,638550,2225700,2025-09-29 10:50:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:50:00+05:30,24.1,27.0,21.7,26.95,4292850,11438475,2025-09-29 10:50:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T10:55:00+05:30,160.6,172.45,154.1,171.7,886875,2265675,2025-09-29 10:55:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T10:55:00+05:30,27.0,29.85,22.75,22.85,8107575,11131875,2025-09-29 10:55:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:00:00+05:30,171.9,180.0,169.45,179.9,536325,2267325,2025-09-29 11:00:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:00:00+05:30,22.95,23.9,20.55,20.6,2845800,11255100,2025-09-29 11:00:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:05:00+05:30,179.7,185.0,175.75,176.65,551400,2255925,2025-09-29 11:05:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:05:00+05:30,20.6,21.7,19.25,21.55,2918925,11267100,2025-09-29 11:05:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:10:00+05:30,176.55,178.85,161.4,165.15,442950,2242050,2025-09-29 11:10:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:10:00+05:30,21.55,26.85,20.9,25.85,4264050,11228700,2025-09-29 11:10:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:15:00+05:30,165.55,167.3,160.35,163.8,313950,2274525,2025-09-29 11:15:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:15:00+05:30,25.8,27.6,24.0,25.6,3690000,11340825,2025-09-29 11:15:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:20:00+05:30,164.5,167.7,161.65,165.15,245925,2280900,2025-09-29 11:20:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:20:00+05:30,25.5,26.45,23.85,25.25,2282400,11401875,2025-09-29 11:20:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:25:00+05:30,165.55,167.5,158.2,159.4,288900,2283075,2025-09-29 11:25:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:25:00+05:30,25.15,27.95,24.35,27.15,3341175,11392575,2025-09-29 11:25:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:30:00+05:30,159.2,159.3,136.8,137.2,1152375,2322975,2025-09-29 11:30:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:30:00+05:30,27.25,35.45,27.1,34.5,12800550,10762725,2025-09-29 11:30:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:35:00+05:30,137.1,139.15,118.25,120.45,2604000,2454225,2025-09-29 11:35:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:35:00+05:30,34.55,43.5,33.45,40.2,18217275,11187375,2025-09-29 11:35:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:40:00+05:30,120.6,121.7,110.15,119.5,3051675,3381825,2025-09-29 11:40:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:40:00+05:30,40.05,48.1,38.85,39.9,15456525,11225850,2025-09-29 11:40:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:45:00+05:30,119.5,120.25,101.25,103.35,3668925,4037625,2025-09-29 11:45:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:45:00+05:30,39.75,52.8,39.55,50.7,19199025,11559300,2025-09-29 11:45:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:50:00+05:30,103.15,115.45,102.2,110.95,3335100,4390425,2025-09-29 11:50:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:50:00+05:30,50.5,50.65,40.15,44.45,12832650,11546100,2025-09-29 11:50:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T11:55:00+05:30,111.05,118.5,109.6,113.2,2293650,4531050,2025-09-29 11:55:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T11:55:00+05:30,44.5,45.2,37.2,42.45,8751150,12205575,2025-09-29 11:55:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:00:00+05:30,113.0,114.25,97.0,107.1,3672150,4966200,2025-09-29 12:00:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:00:00+05:30,42.4,52.0,40.95,43.95,13810425,12533175,2025-09-29 12:00:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:05:00+05:30,107.05,108.5,93.3,94.25,3265350,5372850,2025-09-29 12:05:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:05:00+05:30,43.8,52.45,42.65,51.55,10372725,12485625,2025-09-29 12:05:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:10:00+05:30,94.1,95.0,86.0,90.1,4598175,5810550,2025-09-29 12:10:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:10:00+05:30,51.65,57.5,50.0,53.0,15527700,12201900,2025-09-29 12:10:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:15:00+05:30,90.0,95.95,89.3,92.3,3924000,6122175,2025-09-29 12:15:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:15:00+05:30,53.15,54.0,46.65,51.3,9659475,12465750,2025-09-29 12:15:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:20:00+05:30,92.0,97.85,91.65,94.1,2124825,6146625,2025-09-29 12:20:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:20:00+05:30,51.25,52.4,47.3,50.05,5068950,13106400,2025-09-29 12:20:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:25:00+05:30,94.3,99.85,92.4,96.9,2512500,6247575,2025-09-29 12:25:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:25:00+05:30,49.9,51.25,44.4,47.2,6515850,13059450,2025-09-29 12:25:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:30:00+05:30,96.95,98.0,87.0,91.8,3992925,6393975,2025-09-29 12:30:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:30:00+05:30,47.2,56.25,46.7,50.7,11041575,12858075,2025-09-29 12:30:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:35:00+05:30,91.95,93.0,72.35,73.65,5224875,6508200,2025-09-29 12:35:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:35:00+05:30,50.65,68.7,49.65,67.25,17311275,10844850,2025-09-29 12:35:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:40:00+05:30,73.85,75.95,68.8,71.8,4500150,7425825,2025-09-29 12:40:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:40:00+05:30,67.3,71.5,63.3,68.1,13130025,10577700,2025-09-29 12:40:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:45:00+05:30,71.85,76.0,67.45,72.8,4870725,8053650,2025-09-29 12:45:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:45:00+05:30,68.0,72.0,60.25,65.25,11530425,10607250,2025-09-29 12:45:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:50:00+05:30,72.75,77.65,72.0,76.7,3119100,8082375,2025-09-29 12:50:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:50:00+05:30,65.4,66.65,60.35,60.85,5080425,10779525,2025-09-29 12:50:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T12:55:00+05:30,76.6,85.3,76.5,81.45,5718825,8293875,2025-09-29 12:55:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T12:55:00+05:30,60.95,60.95,50.1,54.75,12290700,11257650,2025-09-29 12:55:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:00:00+05:30,81.45,98.25,78.6,96.6,8915325,8246250,2025-09-29 13:00:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:00:00+05:30,54.9,58.1,41.65,42.85,15238875,11542275,2025-09-29 13:00:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:05:00+05:30,96.55,98.5,84.0,94.35,6942825,7628625,2025-09-29 13:05:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:05:00+05:30,42.85,54.6,42.1,46.2,13871550,12105300,2025-09-29 13:05:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:10:00+05:30,94.45,112.6,93.2,110.7,8254650,7265175,2025-09-29 13:10:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:10:00+05:30,46.15,47.0,34.65,35.4,11151000,11923650,2025-09-29 13:10:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:15:00+05:30,110.9,111.3,98.0,103.05,5830050,6852075,2025-09-29 13:15:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:15:00+05:30,35.4,44.8,35.25,40.55,9243300,12151725,2025-09-29 13:15:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:20:00+05:30,103.1,120.0,101.75,118.95,4458150,6795525,2025-09-29 13:20:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:20:00+05:30,40.65,41.3,33.7,34.6,6703050,12128775,2025-09-29 13:20:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:25:00+05:30,118.95,120.55,108.05,117.0,5144325,6519300,2025-09-29 13:25:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:25:00+05:30,34.65,38.4,33.6,34.65,7428825,12578400,2025-09-29 13:25:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:30:00+05:30,117.05,132.25,116.5,125.0,5174625,5498550,2025-09-29 13:30:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:30:00+05:30,34.75,35.2,28.15,30.55,8162700,11641875,2025-09-29 13:30:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:35:00+05:30,124.75,130.45,122.0,126.9,2408550,5307825,2025-09-29 13:35:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:35:00+05:30,30.55,31.9,27.4,28.5,4633500,12162375,2025-09-29 13:35:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:40:00+05:30,127.0,127.3,103.5,108.95,4650150,5005425,2025-09-29 13:40:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:40:00+05:30,28.5,40.4,28.35,37.35,11339025,12922200,2025-09-29 13:40:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:45:00+05:30,109.0,116.3,98.2,109.25,4170900,4980450,2025-09-29 13:45:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:45:00+05:30,37.3,39.4,31.9,35.25,8736900,13179525,2025-09-29 13:45:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:50:00+05:30,109.3,114.65,104.2,112.45,1900650,5056875,2025-09-29 13:50:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:50:00+05:30,35.25,38.05,32.6,35.7,5799900,12939000,2025-09-29 13:50:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T13:55:00+05:30,112.65,125.75,109.3,124.25,2731125,4996425,2025-09-29 13:55:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T13:55:00+05:30,35.6,37.45,29.35,29.7,6564150,12907350,2025-09-29 13:55:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:00:00+05:30,124.1,140.9,123.25,135.25,4365150,4375050,2025-09-29 14:00:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:00:00+05:30,29.8,30.05,25.25,26.0,7315275,12032700,2025-09-29 14:00:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:05:00+05:30,135.25,139.2,128.8,130.6,1894275,4200975,2025-09-29 14:05:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:05:00+05:30,25.95,28.35,24.85,27.8,4136475,12258600,2025-09-29 14:05:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:10:00+05:30,130.1,138.0,127.15,128.65,1771050,4436025,2025-09-29 14:10:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:10:00+05:30,27.8,29.25,26.1,28.5,2749800,12457200,2025-09-29 14:10:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:15:00+05:30,129.0,142.0,122.6,134.05,2992575,3908175,2025-09-29 14:15:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:15:00+05:30,28.6,30.15,23.85,25.95,6434400,12515250,2025-09-29 14:15:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:20:00+05:30,134.1,147.0,131.3,132.45,2324475,3799950,2025-09-29 14:20:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:20:00+05:30,26.0,26.7,22.55,26.1,5628000,12237750,2025-09-29 14:20:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:25:00+05:30,132.8,134.55,123.3,130.5,1922175,3692925,2025-09-29 14:25:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:25:00+05:30,26.15,29.55,24.75,26.7,6910875,12443250,2025-09-29 14:25:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:30:00+05:30,130.45,132.8,118.45,130.05,3302175,3570525,2025-09-29 14:30:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:30:00+05:30,26.65,32.3,25.8,26.85,8139825,12407400,2025-09-29 14:30:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:35:00+05:30,130.0,134.9,120.5,122.95,1263000,3564900,2025-09-29 14:35:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:35:00+05:30,26.85,31.75,25.3,30.85,5181975,12574425,2025-09-29 14:35:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:40:00+05:30,123.0,124.2,103.15,105.0,2097900,3561375,2025-09-29 14:40:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
2025-09-29T14:40:00+05:30,30.75,41.45,29.65,39.1,14315025,12655350,2025-09-29 14:40:00+05:30,2025-09-29,PE,24650,2025-09-30,NSE_FO|60456|30-09-2025,2025-09-29,False
2025-09-29T14:45:00+05:30,105.0,108.0,93.1,95.75,3525825,4108200,2025-09-29 14:45:00+05:30,2025-09-29,CE,24650,2025-09-30,NSE_FO|60455|30-09-2025,2025-09-29,False
