SignalTime,EntryTime,Slippage_Sec,Side,Mode,Shapeshifted,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-09-29 13:30:00+05:30,2025-09-29 13:30:00+05:30,0,BUY_PE,scout,False,24750,64.1,2025-09-29 13:45:00+05:30,76.1,SL Hit,76.1,40.38,True,12.0,900.0
2025-09-29 15:00:00+05:30,2025-09-29 15:00:00+05:30,0,BUY_CE,rumbling,True,24750,26.7,2025-09-29 15:25:00+05:30,29.6,EOD Exit,12.26,12.26,False,2.9,217.5
2025-09-30 14:15:00+05:30,2025-09-30 14:15:00+05:30,0,BUY_CE,rumbling,True,24700,3.0,2025-09-30 15:25:00+05:30,0.05,EOD Exit,-3.6,-3.6,False,-2.95,-221.25
2025-10-01 11:30:00+05:30,2025-10-01 11:30:00+05:30,0,BUY_PE,rumbling,True,24600,45.55,2025-10-01 13:25:00+05:30,36.32,SL Hit,36.32,36.32,False,-9.23,-692.25
2025-10-01 14:05:00+05:30,2025-10-01 14:05:00+05:30,0,BUY_PE,scout,False,24600,32.65,2025-10-01 14:30:00+05:30,28.68,SL Hit,28.68,28.68,False,-3.97,-297.75
2025-10-01 14:35:00+05:30,2025-10-01 14:35:00+05:30,0,BUY_PE,rumbling,True,24600,26.95,2025-10-01 15:20:00+05:30,23.31,SL Hit,23.31,23.31,False,-3.64,-273.0
2025-10-03 14:10:00+05:30,2025-10-03 14:10:00+05:30,0,BUY_CE,rumbling,True,24750,126.3,2025-10-03 15:25:00+05:30,188.75,EOD Exit,126.3,111.43,True,62.45,4683.75
2025-10-06 12:50:00+05:30,2025-10-06 12:50:00+05:30,0,BUY_PE,rumbling,True,24900,17.8,2025-10-06 13:30:00+05:30,14.49,SL Hit,14.49,14.49,False,-3.31,-248.25
2025-10-07 14:25:00+05:30,2025-10-07 14:25:00+05:30,0,BUY_CE,scout,False,25100,69.05,2025-10-07 14:25:00+05:30,81.05,SL Hit,81.05,40.13,True,12.0,900.0
2025-10-07 14:30:00+05:30,2025-10-07 14:30:00+05:30,0,BUY_CE,rumbling,True,25100,58.3,2025-10-07 15:00:00+05:30,28.07,SL Hit,28.07,28.07,False,-30.23,-2267.25
2025-10-07 15:10:00+05:30,2025-10-07 15:10:00+05:30,0,BUY_CE,rumbling,True,25100,5.4,2025-10-07 15:25:00+05:30,8.25,EOD Exit,-24.16,-24.16,False,2.85,213.75
2025-10-08 12:50:00+05:30,2025-10-08 12:50:00+05:30,0,BUY_PE,rumbling,True,25100,104.65,2025-10-08 13:30:00+05:30,85.53,SL Hit,85.53,85.53,False,-19.12,-1434.0
2025-10-09 13:50:00+05:30,2025-10-09 13:50:00+05:30,0,BUY_PE,scout,False,25050,36.75,2025-10-09 15:20:00+05:30,30.48,SL Hit,30.48,30.48,False,-6.27,-470.25
2025-10-10 12:45:00+05:30,2025-10-10 12:45:00+05:30,0,BUY_PE,scout,False,25150,23.9,2025-10-10 15:20:00+05:30,19.71,SL Hit,19.71,19.71,False,-4.19,-314.25
2025-10-13 12:40:00+05:30,2025-10-13 12:40:00+05:30,0,BUY_PE,scout,False,25200,65.35,2025-10-13 14:00:00+05:30,55.02,SL Hit,55.02,55.02,False,-10.33,-774.75
