SignalTime,EntryTime,Slippage_Sec,Side,Mode,Shapeshifted,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-09-29 13:20:00+05:30,2025-09-29 13:20:00+05:30,0,BUY_CE,rumbling,False,24750,55.75,2025-09-29 14:35:00+05:30,57.75,SL Hit,57.75,44.49,False,2.0,150.0
2025-09-29 14:50:00+05:30,2025-09-29 14:50:00+05:30,0,BUY_PE,rumbling,False,24750,80.15,2025-09-29 15:10:00+05:30,94.1,SL Hit,94.1,59.12,False,13.95,1046.25
2025-09-30 11:25:00+05:30,2025-09-30 11:25:00+05:30,0,BUY_PE,rumbling,False,24700,66.55,2025-09-30 11:25:00+05:30,66.55,SL Hit,66.55,33.77,False,0.0,0.0
2025-09-30 11:40:00+05:30,2025-09-30 11:40:00+05:30,0,BUY_PE,rumbling,False,24700,72.85,2025-09-30 14:20:00+05:30,106.34,SL Hit,106.34,40.19,False,33.49,2511.75
2025-10-01 11:25:00+05:30,2025-10-01 11:25:00+05:30,0,BUY_CE,rumbling,False,24600,211.0,2025-10-01 12:15:00+05:30,279.15,SL Hit,279.15,186.95,False,68.15,5111.25
2025-10-01 12:55:00+05:30,2025-10-01 12:55:00+05:30,0,BUY_PE,rumbling,False,24600,44.15,2025-10-01 13:25:00+05:30,38.56,SL Hit,38.56,38.56,False,-5.59,-419.25
2025-10-01 14:05:00+05:30,2025-10-01 14:05:00+05:30,0,BUY_CE,rumbling,False,24600,280.25,2025-10-01 15:05:00+05:30,295.45,SL Hit,295.45,256.34,False,15.2,1140.0
2025-10-03 12:10:00+05:30,2025-10-03 12:10:00+05:30,0,BUY_CE,rumbling,False,24750,152.8,2025-10-03 12:15:00+05:30,134.22,SL Hit,134.22,134.22,False,-18.58,-1393.5
2025-10-03 14:10:00+05:30,2025-10-03 14:10:00+05:30,0,BUY_CE,scout,False,24750,126.3,2025-10-03 14:25:00+05:30,135.3,Mean Reversion Target,111.43,111.43,False,9.0,675.0
2025-10-03 14:35:00+05:30,2025-10-03 14:35:00+05:30,0,BUY_CE,rumbling,False,24750,165.3,2025-10-03 15:25:00+05:30,188.75,EOD Exit,182.4,146.93,False,23.45,1758.75
2025-10-06 11:30:00+05:30,2025-10-06 11:30:00+05:30,0,BUY_CE,rumbling,False,24900,140.4,2025-10-06 12:50:00+05:30,154.2,Trend Reversal,142.0,121.31,False,13.8,1035.0
2025-10-06 12:55:00+05:30,2025-10-06 12:55:00+05:30,0,BUY_CE,rumbling,False,24900,166.05,2025-10-06 13:45:00+05:30,210.85,SL Hit,210.85,150.12,False,44.8,3360.0
2025-10-06 14:25:00+05:30,2025-10-06 14:25:00+05:30,0,BUY_PE,rumbling,False,24900,15.45,2025-10-06 14:50:00+05:30,11.95,SL Hit,11.95,11.95,False,-3.5,-262.5
2025-10-06 14:55:00+05:30,2025-10-06 14:55:00+05:30,0,BUY_CE,rumbling,False,24900,210.3,2025-10-06 15:25:00+05:30,199.05,EOD Exit,186.84,186.84,False,-11.25,-843.75
2025-10-07 12:00:00+05:30,2025-10-07 12:00:00+05:30,0,BUY_CE,rumbling,False,25100,71.55,2025-10-07 12:05:00+05:30,81.75,Trend Reversal,74.5,45.68,False,10.2,765.0
2025-10-07 12:10:00+05:30,2025-10-07 12:10:00+05:30,0,BUY_CE,rumbling,False,25100,72.85,2025-10-07 13:30:00+05:30,102.94,SL Hit,102.94,46.49,False,30.09,2256.75
2025-10-07 13:45:00+05:30,2025-10-07 13:45:00+05:30,0,BUY_CE,rumbling,False,25100,116.65,2025-10-07 14:25:00+05:30,89.03,SL Hit,89.03,89.03,False,-27.62,-2071.5
2025-10-07 14:30:00+05:30,2025-10-07 14:30:00+05:30,0,BUY_PE,rumbling,False,25100,3.05,2025-10-07 14:45:00+05:30,1.19,SL Hit,1.19,1.19,False,-1.86,-139.5
2025-10-07 15:05:00+05:30,2025-10-07 15:05:00+05:30,0,BUY_PE,rumbling,False,25100,1.0,2025-10-07 15:25:00+05:30,0.05,EOD Exit,-2.94,-2.94,False,-0.95,-71.25
2025-10-08 12:25:00+05:30,2025-10-08 12:25:00+05:30,0,BUY_PE,rumbling,False,25100,136.5,2025-10-08 12:25:00+05:30,137.5,SL Hit,137.5,114.65,False,1.0,75.0
2025-10-08 12:30:00+05:30,2025-10-08 12:30:00+05:30,0,BUY_PE,rumbling,False,25100,139.15,2025-10-08 12:45:00+05:30,118.13,SL Hit,118.13,118.13,False,-21.02,-1576.5
2025-10-08 12:50:00+05:30,2025-10-08 12:50:00+05:30,0,BUY_CE,rumbling,False,25100,110.95,2025-10-08 14:05:00+05:30,123.0,SL Hit,123.0,95.11,False,12.05,903.75
2025-10-08 14:10:00+05:30,2025-10-08 14:10:00+05:30,0,BUY_PE,rumbling,False,25100,102.9,2025-10-08 14:35:00+05:30,106.1,SL Hit,106.1,83.9,False,3.2,240.0
2025-10-08 14:50:00+05:30,2025-10-08 14:50:00+05:30,0,BUY_CE,rumbling,False,25100,93.3,2025-10-08 15:25:00+05:30,82.8,EOD Exit,73.78,73.78,False,-10.5,-787.5
2025-10-09 13:50:00+05:30,2025-10-09 13:50:00+05:30,0,BUY_PE,scout,False,25050,36.75,2025-10-09 14:10:00+05:30,40.2,Mean Reversion Target,30.48,30.48,False,3.45,258.75
2025-10-09 14:15:00+05:30,2025-10-09 14:15:00+05:30,0,BUY_PE,rumbling,False,25050,44.75,2025-10-09 14:50:00+05:30,37.44,SL Hit,37.44,37.44,False,-7.31,-548.25
2025-10-09 15:00:00+05:30,2025-10-09 15:00:00+05:30,0,BUY_CE,rumbling,False,25050,195.9,2025-10-09 15:25:00+05:30,193.1,EOD Exit,169.82,169.82,False,-2.8,-210.0
