SignalTime,EntryTime,Slippage_Sec,Side,Mode,Shapeshifted,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-09-29 12:40:00+05:30,2025-09-29 12:40:00+05:30,0,BUY_PE,scout,False,24750,127.1,2025-09-29 12:55:00+05:30,108.33,SL Hit,108.33,108.33,False,-18.77,-1407.75
2025-09-29 13:00:00+05:30,2025-09-29 13:00:00+05:30,0,BUY_CE,scout,False,24750,43.25,2025-09-29 13:40:00+05:30,51.25,SL Hit,51.25,36.21,True,8.0,600.0
2025-09-29 14:40:00+05:30,2025-09-29 14:40:00+05:30,0,BUY_PE,scout,False,24750,79.85,2025-09-29 14:50:00+05:30,87.85,SL Hit,87.85,64.78,True,8.0,600.0
2025-09-29 14:55:00+05:30,2025-09-29 14:55:00+05:30,0,BUY_PE,rumbling,True,24750,83.2,2025-09-29 15:25:00+05:30,84.6,MACD/EMA Exit,83.2,68.28,False,1.4,105.0
2025-09-30 11:25:00+05:30,2025-09-30 11:25:00+05:30,0,BUY_PE,rumbling,False,24700,66.55,2025-09-30 14:35:00+05:30,66.55,SL Hit,66.55,29.09,False,0.0,0.0
2025-09-30 14:40:00+05:30,2025-09-30 14:40:00+05:30,0,BUY_CE,scout,False,24700,3.4,2025-09-30 15:25:00+05:30,0.05,EOD Exit,-0.56,-0.56,False,-3.35,-251.25
2025-10-01 11:25:00+05:30,2025-10-01 11:25:00+05:30,0,BUY_CE,rumbling,False,24600,211.0,2025-10-01 12:25:00+05:30,266.9,MACD/EMA Exit,211.0,183.51,False,55.9,4192.5
2025-10-01 12:55:00+05:30,2025-10-01 12:55:00+05:30,0,BUY_PE,scout,False,24600,44.15,2025-10-01 13:20:00+05:30,40.15,SL Hit,40.15,40.15,False,-4.0,-300.0
2025-10-01 13:25:00+05:30,2025-10-01 13:25:00+05:30,0,BUY_CE,scout,False,24600,268.65,2025-10-01 14:10:00+05:30,276.65,SL Hit,276.65,249.27,True,8.0,600.0
2025-10-01 14:20:00+05:30,2025-10-01 14:20:00+05:30,0,BUY_CE,rumbling,True,24600,288.5,2025-10-01 15:05:00+05:30,288.85,MACD/EMA Exit,288.5,270.83,False,0.35,26.25
2025-10-03 12:10:00+05:30,2025-10-03 12:10:00+05:30,0,BUY_CE,scout,False,24750,152.8,2025-10-03 12:15:00+05:30,139.53,SL Hit,139.53,139.53,False,-13.27,-995.25
2025-10-03 12:30:00+05:30,2025-10-03 12:30:00+05:30,0,BUY_PE,scout,False,24750,48.4,2025-10-03 12:40:00+05:30,41.93,SL Hit,41.93,41.93,False,-6.47,-485.25
