SignalTime,EntryTime,Slippage_Sec,Side,Mode,Shapeshifted,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-09-29 12:40:00+05:30,2025-09-29 12:40:00+05:30,0,BUY_PE,rumbling,False,24750,127.1,2025-09-29 13:00:00+05:30,99.64,SL Hit,99.64,99.64,False,-27.46,-2059.5
2025-09-29 13:05:00+05:30,2025-09-29 13:05:00+05:30,0,BUY_CE,scout,False,24750,41.15,2025-09-29 13:15:00+05:30,49.15,SL Hit,49.15,31.95,True,8.0,600.0
2025-09-29 13:20:00+05:30,2025-09-29 13:20:00+05:30,0,BUY_CE,rumbling,True,24750,55.75,2025-09-29 13:40:00+05:30,55.75,SL Hit,55.75,43.62,False,0.0,0.0
2025-09-29 14:40:00+05:30,2025-09-29 14:40:00+05:30,0,BUY_PE,scout,False,24750,79.85,2025-09-29 14:50:00+05:30,87.85,SL Hit,87.85,62.26,True,8.0,600.0
2025-09-29 14:55:00+05:30,2025-09-29 14:55:00+05:30,0,BUY_PE,rumbling,True,24750,83.2,2025-09-29 15:25:00+05:30,84.6,MACD/EMA Exit,83.2,62.26,False,1.4,105.0
2025-09-30 11:25:00+05:30,2025-09-30 11:25:00+05:30,0,BUY_PE,rumbling,False,24700,66.55,2025-09-30 14:35:00+05:30,66.55,SL Hit,66.55,30.32,False,0.0,0.0
2025-09-30 14:40:00+05:30,2025-09-30 14:40:00+05:30,0,BUY_CE,scout,False,24700,3.4,2025-09-30 15:25:00+05:30,0.05,EOD Exit,-1.32,-1.32,False,-3.35,-251.25
2025-10-01 11:25:00+05:30,2025-10-01 11:25:00+05:30,0,BUY_CE,rumbling,False,24600,211.0,2025-10-01 12:25:00+05:30,266.9,MACD/EMA Exit,211.0,184.47,False,55.9,4192.5
2025-10-01 12:55:00+05:30,2025-10-01 12:55:00+05:30,0,BUY_PE,scout,False,24600,44.15,2025-10-01 13:25:00+05:30,38.58,SL Hit,38.58,38.58,False,-5.57,-417.75
2025-10-01 13:30:00+05:30,2025-10-01 13:30:00+05:30,0,BUY_CE,scout,False,24600,265.35,2025-10-01 13:40:00+05:30,273.35,SL Hit,273.35,244.29,True,8.0,600.0
2025-10-01 13:55:00+05:30,2025-10-01 13:55:00+05:30,0,BUY_CE,rumbling,True,24600,260.65,2025-10-01 15:05:00+05:30,288.85,MACD/EMA Exit,260.65,240.31,False,28.2,2115.0
2025-10-03 12:10:00+05:30,2025-10-03 12:10:00+05:30,0,BUY_CE,rumbling,False,24750,152.8,2025-10-03 12:15:00+05:30,133.54,SL Hit,133.54,133.54,False,-19.26,-1444.5
2025-10-03 12:30:00+05:30,2025-10-03 12:30:00+05:30,0,BUY_PE,scout,False,24750,48.4,2025-10-03 13:05:00+05:30,38.66,SL Hit,38.66,38.66,False,-9.74,-730.5
