SignalTime,EntryTime,Slippage_Sec,Side,Mode,Shapeshifted,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-09-29 13:30:00+05:30,2025-09-29 13:30:00+05:30,0,BUY_PE,scout,False,24750,64.1,2025-09-29 13:45:00+05:30,74.35,SL Hit,74.35,40.38,True,10.25,768.75
2025-09-29 15:00:00+05:30,2025-09-29 15:00:00+05:30,0,BUY_PE,rumbling,False,24750,105.45,2025-09-29 15:25:00+05:30,84.6,EOD Exit,82.52,82.52,False,-20.85,-1563.75
2025-09-30 11:25:00+05:30,2025-09-30 11:25:00+05:30,0,BUY_PE,rumbling,False,24700,66.55,2025-09-30 11:25:00+05:30,66.55,SL Hit,66.55,33.77,False,0.0,0.0
2025-09-30 11:40:00+05:30,2025-09-30 11:40:00+05:30,0,BUY_PE,rumbling,False,24700,72.85,2025-09-30 14:20:00+05:30,106.34,SL Hit,106.34,40.19,False,33.49,2511.75
2025-10-01 11:25:00+05:30,2025-10-01 11:25:00+05:30,0,BUY_CE,rumbling,False,24600,211.0,2025-10-01 12:15:00+05:30,279.15,SL Hit,279.15,186.95,False,68.15,5111.25
2025-10-01 14:05:00+05:30,2025-10-01 14:05:00+05:30,0,BUY_PE,scout,False,24600,32.65,2025-10-01 14:30:00+05:30,28.68,SL Hit,28.68,28.68,False,-3.97,-297.75
2025-10-01 14:35:00+05:30,2025-10-01 14:35:00+05:30,0,BUY_CE,rumbling,False,24600,297.05,2025-10-01 15:25:00+05:30,301.5,EOD Exit,272.68,272.68,False,4.45,333.75
2025-10-03 14:10:00+05:30,2025-10-03 14:10:00+05:30,0,BUY_CE,scout,False,24750,126.3,2025-10-03 14:25:00+05:30,135.3,Mean Reversion Target,111.43,111.43,False,9.0,675.0
2025-10-03 14:35:00+05:30,2025-10-03 14:35:00+05:30,0,BUY_PE,scout,False,24750,27.6,2025-10-03 15:25:00+05:30,20.4,EOD Exit,20.01,20.01,False,-7.2,-540.0
2025-10-06 12:50:00+05:30,2025-10-06 12:50:00+05:30,0,BUY_PE,scout,False,24900,17.8,2025-10-06 13:30:00+05:30,14.49,SL Hit,14.49,14.49,False,-3.31,-248.25
2025-10-06 13:35:00+05:30,2025-10-06 13:35:00+05:30,0,BUY_CE,rumbling,False,24900,219.7,2025-10-06 13:45:00+05:30,199.06,SL Hit,199.06,199.06,False,-20.64,-1548.0
