SignalTime,EntryTime,Slippage_Sec,Side,Mode,Shapeshifted,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-09-29 12:40:00+05:30,2025-09-29 12:40:00+05:30,0,BUY_PE,scout,False,24750,127.1,2025-09-29 13:00:00+05:30,100.82,SL Hit,100.82,100.82,False,-26.28,-1971.0
2025-09-29 13:05:00+05:30,2025-09-29 13:05:00+05:30,0,BUY_CE,scout,False,24750,41.15,2025-09-29 14:40:00+05:30,53.15,SL Hit,53.15,30.89,True,12.0,900.0
2025-09-29 14:45:00+05:30,2025-09-29 14:45:00+05:30,0,BUY_PE,rumbling,True,24750,88.25,2025-09-29 15:20:00+05:30,88.25,SL Hit,88.25,66.22,False,0.0,0.0
2025-09-30 11:25:00+05:30,2025-09-30 11:25:00+05:30,0,BUY_PE,rumbling,True,24700,66.55,2025-09-30 14:35:00+05:30,66.55,SL Hit,66.55,33.77,False,0.0,0.0
2025-09-30 14:40:00+05:30,2025-09-30 14:40:00+05:30,0,BUY_CE,scout,False,24700,3.4,2025-09-30 15:25:00+05:30,0.05,EOD Exit,-2.14,-2.14,False,-3.35,-251.25
2025-10-01 11:25:00+05:30,2025-10-01 11:25:00+05:30,0,BUY_CE,rumbling,True,24600,211.0,2025-10-01 12:25:00+05:30,266.9,MACD/EMA Exit,211.0,186.95,False,55.9,4192.5
2025-10-01 12:55:00+05:30,2025-10-01 12:55:00+05:30,0,BUY_PE,scout,False,24600,44.15,2025-10-01 13:25:00+05:30,38.56,SL Hit,38.56,38.56,False,-5.59,-419.25
2025-10-01 13:30:00+05:30,2025-10-01 13:30:00+05:30,0,BUY_CE,rumbling,True,24600,265.35,2025-10-01 15:05:00+05:30,288.85,MACD/EMA Exit,265.35,238.25,True,23.5,1762.5
2025-10-03 12:10:00+05:30,2025-10-03 12:10:00+05:30,0,BUY_CE,scout,False,24750,152.8,2025-10-03 12:15:00+05:30,134.22,SL Hit,134.22,134.22,False,-18.58,-1393.5
2025-10-03 12:30:00+05:30,2025-10-03 12:30:00+05:30,0,BUY_PE,scout,False,24750,48.4,2025-10-03 13:05:00+05:30,39.34,SL Hit,39.34,39.34,False,-9.06,-679.5
2025-10-03 13:10:00+05:30,2025-10-03 13:10:00+05:30,0,BUY_CE,scout,False,24750,151.85,2025-10-03 13:45:00+05:30,131.55,SL Hit,131.55,131.55,False,-20.3,-1522.5
2025-10-03 13:55:00+05:30,2025-10-03 13:55:00+05:30,0,BUY_CE,rumbling,True,24750,137.4,2025-10-03 15:25:00+05:30,188.75,EOD Exit,137.4,120.89,True,51.35,3851.25
2025-10-06 11:30:00+05:30,2025-10-06 11:30:00+05:30,0,BUY_CE,rumbling,True,24900,140.4,2025-10-06 13:50:00+05:30,201.2,MACD/EMA Exit,140.4,121.31,False,60.8,4560.0
2025-10-06 14:25:00+05:30,2025-10-06 14:25:00+05:30,0,BUY_PE,scout,False,24900,15.45,2025-10-06 14:50:00+05:30,11.95,SL Hit,11.95,11.95,False,-3.5,-262.5
2025-10-06 14:55:00+05:30,2025-10-06 14:55:00+05:30,0,BUY_CE,scout,False,24900,210.3,2025-10-06 15:25:00+05:30,199.05,EOD Exit,186.84,186.84,False,-11.25,-843.75
2025-10-07 12:00:00+05:30,2025-10-07 12:00:00+05:30,0,BUY_CE,scout,False,25100,71.55,2025-10-07 14:25:00+05:30,83.55,SL Hit,83.55,45.68,True,12.0,900.0
2025-10-07 14:30:00+05:30,2025-10-07 14:30:00+05:30,0,BUY_PE,rumbling,True,25100,3.05,2025-10-07 14:45:00+05:30,1.19,SL Hit,1.19,1.19,False,-1.86,-139.5
2025-10-07 15:05:00+05:30,2025-10-07 15:05:00+05:30,0,BUY_PE,rumbling,True,25100,1.0,2025-10-07 15:25:00+05:30,0.05,EOD Exit,-2.94,-2.94,False,-0.95,-71.25
2025-10-08 12:25:00+05:30,2025-10-08 12:25:00+05:30,0,BUY_PE,scout,False,25100,136.5,2025-10-08 12:45:00+05:30,114.65,SL Hit,114.65,114.65,False,-21.85,-1638.75
2025-10-08 12:50:00+05:30,2025-10-08 12:50:00+05:30,0,BUY_CE,rumbling,True,25100,110.95,2025-10-08 14:05:00+05:30,110.95,SL Hit,110.95,95.11,False,0.0,0.0
2025-10-08 14:10:00+05:30,2025-10-08 14:10:00+05:30,0,BUY_PE,scout,False,25100,102.9,2025-10-08 15:25:00+05:30,123.0,EOD Exit,114.9,83.9,True,20.1,1507.5
2025-10-09 12:20:00+05:30,2025-10-09 12:20:00+05:30,0,BUY_CE,scout,False,25050,193.8,2025-10-09 14:15:00+05:30,169.88,SL Hit,169.88,169.88,False,-23.92,-1794.0
