SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-05-20 10:50:00+05:30,2025-05-20 10:55:00+05:30,300,BUY_CE,24950,133.0,2025-05-20 11:00:00+05:30,146.0,SL Hit,146.0,119.58,True,13.0,975.0
2025-05-20 11:30:00+05:30,2025-05-20 11:35:00+05:30,300,BUY_PE,24950,155.65,2025-05-20 11:40:00+05:30,168.65,SL Hit,168.65,138.17,True,13.0,975.0
2025-05-20 11:45:00+05:30,2025-05-20 11:50:00+05:30,300,BUY_PE,24950,165.55,2025-05-20 11:55:00+05:30,178.55,SL Hit,178.55,147.49,True,13.0,975.0
2025-05-20 12:50:00+05:30,2025-05-20 12:55:00+05:30,300,BUY_PE,24950,204.1,2025-05-20 13:00:00+05:30,217.1,SL Hit,217.1,183.93,True,13.0,975.0
2025-05-20 14:10:00+05:30,2025-05-20 14:15:00+05:30,300,BUY_PE,24950,240.9,2025-05-20 15:10:00+05:30,267.3,MACD/EMA Exit,253.9,222.66,True,26.4,1980.0
2025-05-21 11:25:00+05:30,2025-05-21 11:30:00+05:30,300,BUY_PE,24700,51.75,2025-05-21 11:35:00+05:30,64.75,SL Hit,64.75,43.73,True,13.0,975.0
2025-05-21 11:45:00+05:30,2025-05-21 11:50:00+05:30,300,BUY_PE,24700,63.7,2025-05-21 12:35:00+05:30,80.0,MACD/EMA Exit,76.7,54.34,True,16.3,1222.5
2025-05-21 13:15:00+05:30,2025-05-21 13:20:00+05:30,300,BUY_CE,24700,203.55,2025-05-21 13:25:00+05:30,176.88,SL Hit,176.88,176.88,False,-26.67,-2000.25
2025-05-21 13:45:00+05:30,2025-05-21 13:50:00+05:30,300,BUY_PE,24700,84.05,2025-05-21 14:05:00+05:30,97.05,SL Hit,97.05,66.73,True,13.0,975.0
2025-05-21 14:10:00+05:30,2025-05-21 14:15:00+05:30,300,BUY_CE,24700,174.7,2025-05-21 14:20:00+05:30,187.7,SL Hit,187.7,148.03,True,13.0,975.0
2025-05-22 10:40:00+05:30,2025-05-22 10:45:00+05:30,300,BUY_CE,24650,22.2,2025-05-22 12:50:00+05:30,8.64,SL Hit,8.64,8.64,False,-13.56,-1017.0
2025-05-22 12:55:00+05:30,2025-05-22 13:00:00+05:30,300,BUY_PE,24650,143.65,2025-05-22 13:05:00+05:30,156.65,SL Hit,156.65,123.12,True,13.0,975.0
2025-05-22 13:40:00+05:30,2025-05-22 13:45:00+05:30,300,BUY_PE,24650,141.85,2025-05-22 14:40:00+05:30,154.85,SL Hit,154.85,120.94,True,13.0,975.0
2025-05-23 10:45:00+05:30,2025-05-23 10:50:00+05:30,300,BUY_CE,24650,388.95,2025-05-23 10:55:00+05:30,401.95,SL Hit,401.95,362.28,True,13.0,975.0
2025-05-23 11:55:00+05:30,2025-05-23 12:00:00+05:30,300,BUY_PE,24650,128.0,2025-05-23 12:20:00+05:30,118.72,SL Hit,118.72,118.72,False,-9.28,-696.0
2025-05-23 12:30:00+05:30,2025-05-23 12:35:00+05:30,300,BUY_CE,24650,396.75,2025-05-23 12:50:00+05:30,409.75,SL Hit,409.75,371.67,True,13.0,975.0
2025-05-23 13:40:00+05:30,2025-05-23 13:45:00+05:30,300,BUY_PE,24650,122.35,2025-05-23 13:50:00+05:30,114.99,SL Hit,114.99,114.99,False,-7.36,-552.0
2025-05-23 14:15:00+05:30,2025-05-23 14:20:00+05:30,300,BUY_PE,24650,106.6,2025-05-23 14:35:00+05:30,119.6,SL Hit,119.6,97.34,True,13.0,975.0
